District,Date,Primary Type,Arrest,Crime Weightage,Label
15,5/9/16 16:15,BATTERY,False,2,1
16,5/9/16 19:00,THEFT,False,1,0
17,5/9/16 20:00,CRIMINAL DAMAGE,False,3,1
12,5/9/16 8:00,BURGLARY,False,2,0
22,5/9/16 8:00,OTHER OFFENSE,False,2,0
9,5/9/16 17:00,BATTERY,False,2,1
5,5/9/16 20:00,MOTOR VEHICLE THEFT,False,2,0
6,5/9/16 12:15,THEFT,False,1,0
4,5/9/16 11:00,BATTERY,False,2,1
16,5/9/16 22:30,CRIMINAL TRESPASS,False,3,0
4,5/9/16 9:00,BURGLARY,False,2,0
16,5/9/16 19:15,BATTERY,True,1,0
8,5/9/16 22:00,BURGLARY,False,2,0
22,5/9/16 15:45,BATTERY,False,2,1
4,5/9/16 14:00,CRIMINAL DAMAGE,False,3,1
14,5/9/16 22:00,THEFT,False,1,1
12,5/9/16 12:30,BATTERY,False,2,1
1,5/9/16 21:00,THEFT,False,1,1
2,5/9/16 19:30,OTHER OFFENSE,False,2,0
5,5/9/16 18:00,BURGLARY,False,2,0
6,5/9/16 1:30,CRIMINAL DAMAGE,False,3,1
8,5/9/16 20:00,CRIMINAL DAMAGE,False,3,1
17,5/9/16 12:30,DECEPTIVE PRACTICE,False,1,0
19,5/9/16 6:00,THEFT,False,1,1
17,5/9/16 5:44,OTHER OFFENSE,False,2,0
19,5/9/16 13:30,OBSCENITY,True,1,0
24,5/9/16 23:00,MOTOR VEHICLE THEFT,False,2,0
5,5/9/16 8:30,BATTERY,False,2,1
7,5/9/16 18:00,MOTOR VEHICLE THEFT,False,2,0
2,5/9/16 8:00,OFFENSE INVOLVING CHILDREN,False,4,0
11,5/9/16 7:00,OFFENSE INVOLVING CHILDREN,True,3,0
12,5/9/16 14:10,THEFT,False,1,1
1,5/9/16 13:05,THEFT,False,1,1
8,5/9/16 20:00,BURGLARY,False,2,0
15,5/9/16 0:01,DECEPTIVE PRACTICE,False,1,0
25,5/9/16 15:00,THEFT,False,1,0
17,5/9/16 8:33,THEFT,False,1,0
14,5/9/16 11:00,THEFT,False,1,1
7,5/9/16 12:00,THEFT,False,1,0
1,5/9/16 15:00,DECEPTIVE PRACTICE,False,1,0
9,5/9/16 21:00,OTHER OFFENSE,False,2,0
14,5/9/16 12:15,DECEPTIVE PRACTICE,False,1,0
3,5/9/16 20:00,ROBBERY,False,1,0
14,5/9/16 17:00,PUBLIC PEACE VIOLATION,False,3,0
2,5/9/16 7:00,BURGLARY,False,2,0
3,5/9/16 0:01,THEFT,False,1,0
16,4/20/16 22:30,THEFT,False,1,0
16,5/9/16 19:20,DECEPTIVE PRACTICE,False,1,0
15,5/9/16 11:00,MOTOR VEHICLE THEFT,False,2,0
15,5/9/16 6:00,THEFT,False,1,0
24,5/9/16 15:00,THEFT,False,1,0
14,5/9/16 19:00,THEFT,False,1,1
22,5/9/16 16:00,BATTERY,False,2,1
1,5/9/16 13:06,OTHER OFFENSE,False,2,0
3,5/9/16 16:30,BURGLARY,False,2,0
25,5/9/16 12:00,DECEPTIVE PRACTICE,False,1,0
22,5/9/16 22:00,CRIMINAL TRESPASS,False,3,0
7,5/9/16 15:30,DECEPTIVE PRACTICE,False,1,0
4,4/15/16 18:30,THEFT,False,1,0
25,3/15/16 9:00,OTHER OFFENSE,False,2,0
1,3/14/16 0:01,DECEPTIVE PRACTICE,False,1,0
8,4/15/16 21:00,THEFT,False,1,1
24,4/15/16 8:00,DECEPTIVE PRACTICE,False,1,0
16,5/4/16 22:00,THEFT,False,1,0
4,4/25/16 12:00,OTHER OFFENSE,False,2,1
7,5/1/16 17:00,BURGLARY,False,2,0
6,4/25/16 17:00,THEFT,False,1,0
5,5/8/16 19:30,ASSAULT,False,3,0
2,5/9/16 1:30,HOMICIDE,True,3,0
11,5/9/16 12:18,HOMICIDE,False,4,0
11,5/9/16 12:18,HOMICIDE,False,4,0
2,5/7/16 13:00,DECEPTIVE PRACTICE,False,1,0
12,5/3/16 22:00,BURGLARY,False,2,0
14,5/9/16 19:15,THEFT,False,1,1
19,5/3/16 20:30,ASSAULT,False,3,0
8,5/2/16 9:00,BURGLARY,False,2,0
19,4/29/16 8:00,DECEPTIVE PRACTICE,False,1,0
20,5/1/16 9:30,ROBBERY,False,1,0
9,4/30/16 22:11,BURGLARY,False,2,0
25,5/1/16 10:10,BATTERY,False,2,1
25,5/1/16 11:10,BATTERY,False,2,1
3,5/9/16 20:24,BATTERY,False,2,1
12,4/11/16 15:00,DECEPTIVE PRACTICE,False,1,0
22,5/10/16 0:33,BATTERY,False,2,1
4,5/10/16 0:01,BATTERY,False,2,1
6,5/10/16 1:00,ROBBERY,False,1,0
6,5/10/16 1:00,CRIMINAL TRESPASS,True,2,0
11,5/10/16 0:48,NARCOTICS,True,3,1
5,5/10/16 2:15,NARCOTICS,True,3,0
10,5/10/16 1:01,CRIMINAL DAMAGE,True,2,1
7,5/10/16 1:00,BATTERY,True,1,1
22,5/10/16 1:40,BATTERY,True,1,1
7,5/10/16 0:44,WEAPONS VIOLATION,True,1,0
22,5/10/16 1:00,BATTERY,False,2,1
15,5/10/16 1:50,BATTERY,False,2,1
14,5/10/16 0:05,ROBBERY,False,1,0
4,5/10/16 1:04,ASSAULT,True,2,1
3,5/10/16 1:00,CRIMINAL DAMAGE,False,3,1
3,5/10/16 0:00,BATTERY,False,2,1
19,5/10/16 3:04,BATTERY,True,1,0
4,5/10/16 2:51,BURGLARY,False,2,0
6,5/10/16 3:36,THEFT,False,1,0
15,5/10/16 0:12,NARCOTICS,True,3,1
9,5/10/16 3:00,BURGLARY,False,2,0
10,5/10/16 2:00,BATTERY,False,2,1
25,5/10/16 2:41,BATTERY,True,1,1
7,5/10/16 0:38,WEAPONS VIOLATION,False,2,0
5,5/10/16 1:40,MOTOR VEHICLE THEFT,False,2,0
14,5/10/16 0:24,THEFT,False,1,1
14,5/10/16 0:15,THEFT,False,1,1
5,5/10/16 3:50,CRIMINAL DAMAGE,False,3,1
10,5/10/16 1:18,PUBLIC PEACE VIOLATION,True,2,0
3,5/10/16 2:15,CRIM SEXUAL ASSAULT,False,4,0
3,5/10/16 2:15,BATTERY,False,2,1
19,5/10/16 5:20,CRIMINAL TRESPASS,True,2,0
12,5/10/16 8:00,OTHER OFFENSE,False,2,0
10,5/10/16 8:00,CRIMINAL DAMAGE,False,3,1
2,5/10/16 7:00,ROBBERY,False,1,0
20,5/10/16 6:13,THEFT,True,0,0
9,5/10/16 7:15,NARCOTICS,True,3,0
8,5/10/16 6:30,THEFT,False,1,1
9,5/10/16 6:40,NARCOTICS,True,3,0
18,1/17/16 20:36,DECEPTIVE PRACTICE,True,0,0
16,1/18/16 4:41,BATTERY,True,1,0
15,2/1/16 23:40,ROBBERY,True,0,0
14,2/3/16 13:10,BURGLARY,True,1,0
14,2/3/16 13:10,BURGLARY,True,1,0
15,3/5/16 6:10,BATTERY,True,1,1
6,3/8/16 16:05,THEFT,True,0,0
19,3/10/16 17:30,DECEPTIVE PRACTICE,False,1,0
5,4/14/16 7:10,CRIMINAL TRESPASS,True,2,0
12,4/17/16 11:43,WEAPONS VIOLATION,True,1,0
3,1/16/16 19:00,OTHER OFFENSE,False,2,0
8,1/22/16 11:00,BURGLARY,False,2,0
8,1/25/16 18:00,THEFT,False,1,1
11,4/15/16 8:01,NARCOTICS,True,3,1
5,1/13/16 3:00,THEFT,False,1,0
15,4/15/16 9:40,CRIMINAL DAMAGE,False,3,0
2,4/15/16 2:00,THEFT,False,1,0
12,1/24/16 13:00,THEFT,False,1,1
2,1/20/16 9:00,DECEPTIVE PRACTICE,False,1,0
16,1/20/16 5:00,OTHER OFFENSE,False,2,0
8,1/21/16 8:00,OTHER OFFENSE,False,2,0
15,1/14/16 7:00,BURGLARY,False,2,0
1,1/19/16 10:15,OTHER OFFENSE,True,1,0
2,1/23/16 16:00,THEFT,False,1,0
19,1/21/16 9:00,DECEPTIVE PRACTICE,False,1,0
8,4/15/16 4:00,CRIMINAL DAMAGE,False,3,1
18,4/15/16 8:41,OTHER OFFENSE,False,2,0
16,1/19/16 10:25,CRIMINAL TRESPASS,True,2,0
16,1/21/16 8:10,CRIMINAL TRESPASS,True,2,0
15,4/15/16 10:02,OTHER OFFENSE,True,1,0
22,4/15/16 2:00,CRIMINAL DAMAGE,False,3,0
4,1/21/16 12:30,THEFT,False,1,0
25,4/15/16 7:45,BURGLARY,False,2,0
1,4/15/16 9:45,THEFT,True,0,1
8,1/25/16 9:55,THEFT,False,1,1
1,1/21/16 14:00,THEFT,False,1,1
18,1/12/16 12:26,BURGLARY,False,2,0
4,1/10/16 8:00,DECEPTIVE PRACTICE,False,1,0
18,1/25/16 10:08,THEFT,True,0,1
25,1/25/16 22:30,WEAPONS VIOLATION,False,2,0
14,4/15/16 9:00,THEFT,False,1,1
22,1/20/16 9:00,DECEPTIVE PRACTICE,False,1,0
4,1/4/16 22:10,CRIMINAL DAMAGE,False,3,1
15,1/30/16 18:00,CRIMINAL DAMAGE,False,3,0
25,1/17/16 9:00,OTHER OFFENSE,False,2,0
15,4/15/16 11:54,NARCOTICS,True,3,1
14,1/20/16 17:30,THEFT,False,1,1
1,1/15/16 10:00,ASSAULT,False,3,0
8,1/24/16 23:00,THEFT,False,1,1
8,1/20/16 16:00,THEFT,False,1,1
8,1/21/16 13:20,BATTERY,False,2,1
7,4/15/16 6:10,THEFT,False,1,0
24,4/15/16 11:00,BATTERY,False,2,0
3,1/21/16 14:00,THEFT,False,1,0
3,1/25/16 16:30,OTHER OFFENSE,False,2,0
22,1/25/16 22:00,THEFT,False,1,0
12,1/21/16 16:30,THEFT,False,1,1
24,1/22/16 8:00,DECEPTIVE PRACTICE,False,1,0
8,1/16/16 12:30,DECEPTIVE PRACTICE,False,1,0
1,1/19/16 13:00,THEFT,False,1,1
12,1/25/16 16:15,THEFT,False,1,1
19,1/23/16 22:00,THEFT,False,1,1
10,1/25/16 7:00,THEFT,False,1,0
15,4/15/16 12:03,NARCOTICS,True,3,1
14,1/25/16 11:32,THEFT,False,1,1
24,4/15/16 9:25,BATTERY,False,2,0
24,4/15/16 9:45,CRIMINAL DAMAGE,False,3,0
4,1/24/16 21:25,THEFT,False,1,0
3,1/25/16 2:00,DECEPTIVE PRACTICE,False,1,0
10,1/23/16 3:00,ROBBERY,False,1,0
19,1/25/16 4:00,BURGLARY,False,2,0
6,4/15/16 7:20,CRIMINAL DAMAGE,False,3,1
7,1/22/16 0:45,ROBBERY,False,1,0
22,4/15/16 11:21,OTHER OFFENSE,True,1,0
2,1/22/16 18:40,ASSAULT,False,3,0
2,1/24/16 6:00,BURGLARY,False,2,0
24,1/23/16 15:00,BATTERY,False,2,0
22,1/19/16 1:44,DECEPTIVE PRACTICE,False,1,0
11,4/15/16 11:10,NARCOTICS,True,3,1
8,4/15/16 9:32,MOTOR VEHICLE THEFT,True,1,0
14,1/21/16 0:01,OTHER OFFENSE,False,2,0
11,1/25/16 14:00,CRIMINAL DAMAGE,False,3,1
25,4/15/16 11:40,OTHER OFFENSE,True,1,0
7,4/15/16 12:00,NARCOTICS,True,3,1
19,4/15/16 6:19,PUBLIC PEACE VIOLATION,False,3,0
8,1/22/16 10:00,DECEPTIVE PRACTICE,False,1,0
25,4/15/16 7:30,ASSAULT,False,3,0
20,1/22/16 9:00,THEFT,False,1,0
24,1/23/16 14:30,DECEPTIVE PRACTICE,False,1,0
16,1/19/16 20:00,THEFT,False,1,0
6,1/5/16 20:00,DECEPTIVE PRACTICE,False,1,0
5,1/11/16 0:01,DECEPTIVE PRACTICE,False,1,0
11,1/23/16 16:30,MOTOR VEHICLE THEFT,False,2,0
8,1/25/16 0:30,CRIM SEXUAL ASSAULT,False,4,0
17,1/21/16 17:45,THEFT,True,0,0
6,1/24/16 13:05,BATTERY,False,2,1
8,1/19/16 13:30,THEFT,False,1,1
3,1/24/16 12:00,ROBBERY,False,1,0
12,1/20/16 18:00,DECEPTIVE PRACTICE,False,1,0
22,4/15/16 6:00,OTHER OFFENSE,True,1,0
19,1/22/16 10:00,THEFT,False,1,1
6,1/25/16 6:00,BURGLARY,False,2,0
2,4/15/16 8:00,THEFT,False,1,0
25,4/15/16 7:40,DECEPTIVE PRACTICE,False,1,0
25,1/18/16 14:45,OFFENSE INVOLVING CHILDREN,False,4,0
15,1/14/16 12:00,DECEPTIVE PRACTICE,False,1,0
7,4/15/16 10:05,ROBBERY,False,1,0
17,1/21/16 12:00,DECEPTIVE PRACTICE,False,1,0
11,1/21/16 14:00,OTHER OFFENSE,False,2,0
22,1/25/16 10:52,BURGLARY,False,2,0
4,1/22/16 10:00,OTHER OFFENSE,False,2,1
11,1/21/16 17:00,THEFT,False,1,0
7,4/15/16 12:00,CRIMINAL DAMAGE,False,3,1
5,1/19/16 15:00,BURGLARY,False,2,0
17,4/15/16 11:44,OTHER OFFENSE,False,2,0
25,1/25/16 22:00,BATTERY,False,2,1
25,1/22/16 20:39,OTHER OFFENSE,False,2,0
8,1/15/16 16:00,BURGLARY,False,2,0
16,4/15/16 8:30,BATTERY,True,1,0
19,1/7/16 12:00,THEFT,False,1,1
25,1/14/16 19:00,DECEPTIVE PRACTICE,False,1,0
1,4/15/16 11:05,OTHER OFFENSE,True,1,0
3,4/15/16 8:55,DECEPTIVE PRACTICE,False,1,0
1,1/24/16 12:22,OTHER OFFENSE,False,2,0
19,1/25/16 13:30,THEFT,False,1,1
18,1/25/16 6:15,THEFT,False,1,1
19,1/23/16 20:21,THEFT,False,1,1
7,4/15/16 6:00,BURGLARY,False,2,0
10,4/15/16 11:35,DECEPTIVE PRACTICE,False,1,0
25,1/25/16 8:00,DECEPTIVE PRACTICE,False,1,0
2,1/21/16 21:00,OTHER OFFENSE,False,2,0
4,1/22/16 12:00,DECEPTIVE PRACTICE,False,1,0
15,4/15/16 6:00,BATTERY,True,1,1
25,1/25/16 18:30,BATTERY,False,2,1
20,1/22/16 0:01,DECEPTIVE PRACTICE,False,1,0
20,1/25/16 7:45,OFFENSE INVOLVING CHILDREN,False,4,0
9,4/15/16 11:30,DECEPTIVE PRACTICE,True,0,0
7,1/1/16 0:00,DECEPTIVE PRACTICE,False,1,0
9,4/15/16 12:15,OTHER OFFENSE,True,1,0
16,1/21/16 17:00,DECEPTIVE PRACTICE,False,1,0
18,1/30/16 15:22,THEFT,True,0,1
10,4/15/16 12:34,OTHER OFFENSE,False,2,0
15,1/14/16 8:00,THEFT,False,1,0
15,1/30/16 17:30,BATTERY,False,2,1
5,4/15/16 11:33,WEAPONS VIOLATION,True,1,0
7,4/15/16 12:32,NARCOTICS,True,3,1
6,4/15/16 12:20,THEFT,False,1,0
6,4/15/16 11:50,BURGLARY,False,2,0
19,1/22/16 6:00,THEFT,False,1,1
3,1/16/16 8:30,SEX OFFENSE,False,4,0
15,1/1/16 15:18,BATTERY,False,2,1
4,1/25/16 0:01,DECEPTIVE PRACTICE,False,1,0
7,1/22/16 17:13,PUBLIC PEACE VIOLATION,False,3,0
14,1/24/16 0:00,DECEPTIVE PRACTICE,False,1,0
8,1/6/16 7:00,DECEPTIVE PRACTICE,False,1,0
7,1/16/16 11:00,CRIMINAL DAMAGE,False,3,1
25,1/14/16 16:30,DECEPTIVE PRACTICE,False,1,0
4,1/30/16 18:30,MOTOR VEHICLE THEFT,False,2,0
19,1/20/16 23:00,THEFT,False,1,1
6,4/15/16 5:35,BATTERY,False,2,1
19,1/8/16 8:00,DECEPTIVE PRACTICE,False,1,0
16,1/21/16 10:00,DECEPTIVE PRACTICE,False,1,0
8,4/15/16 12:39,OTHER OFFENSE,True,1,0
19,1/17/16 0:00,MOTOR VEHICLE THEFT,False,2,0
11,1/22/16 15:45,THEFT,False,1,0
24,1/17/16 21:00,OTHER OFFENSE,False,2,0
8,1/24/16 9:00,DECEPTIVE PRACTICE,False,1,0
7,1/22/16 18:00,CRIMINAL DAMAGE,False,3,1
1,1/19/16 0:00,DECEPTIVE PRACTICE,False,1,0
12,1/23/16 8:00,THEFT,False,1,1
20,1/17/16 1:00,OTHER OFFENSE,False,2,0
11,1/22/16 14:30,MOTOR VEHICLE THEFT,False,2,0
2,1/30/16 18:26,NARCOTICS,True,3,0
14,4/15/16 13:05,BATTERY,True,1,0
8,1/12/16 10:00,SEX OFFENSE,False,4,0
14,1/30/16 17:23,OTHER OFFENSE,False,2,0
11,1/30/16 11:00,OTHER OFFENSE,False,2,0
18,1/24/16 4:56,BATTERY,False,2,0
15,4/15/16 13:20,OTHER OFFENSE,False,2,0
9,4/15/16 12:00,BATTERY,False,2,1
7,1/30/16 19:12,OTHER OFFENSE,True,1,0
9,4/15/16 9:40,BATTERY,False,2,1
5,4/15/16 11:49,BATTERY,False,2,1
11,1/30/16 11:00,OFFENSE INVOLVING CHILDREN,False,4,0
10,1/30/16 18:10,ASSAULT,False,3,0
12,1/1/16 8:00,OTHER OFFENSE,False,2,0
11,1/30/16 17:30,BATTERY,False,2,1
4,1/30/16 18:45,CRIMINAL DAMAGE,False,3,1
14,1/30/16 20:00,CRIMINAL DAMAGE,False,3,1
1,1/30/16 19:00,THEFT,False,1,1
12,1/5/16 9:00,DECEPTIVE PRACTICE,False,1,0
10,2/7/16 23:00,BATTERY,False,2,1
14,2/8/16 23:55,BATTERY,False,2,0
19,2/8/16 8:00,CRIMINAL DAMAGE,False,3,1
17,1/14/16 18:26,THEFT,False,1,0
2,3/11/16 17:30,DECEPTIVE PRACTICE,False,1,0
24,1/23/16 9:00,DECEPTIVE PRACTICE,False,1,0
1,3/31/16 9:45,DECEPTIVE PRACTICE,False,1,0
11,2/25/16 22:55,THEFT,False,1,0
5,1/17/16 21:00,ASSAULT,False,3,0
2,2/8/16 2:35,DECEPTIVE PRACTICE,False,1,0
4,2/19/16 19:30,DECEPTIVE PRACTICE,False,1,0
16,1/10/16 17:30,DECEPTIVE PRACTICE,False,1,0
1,2/17/16 13:00,THEFT,False,1,1
9,3/2/16 13:30,THEFT,False,1,0
19,2/3/16 20:30,THEFT,False,1,1
4,2/24/16 17:58,OTHER OFFENSE,True,1,1
12,2/24/16 14:30,BATTERY,False,2,1
7,4/17/16 22:00,BATTERY,False,2,1
11,2/25/16 20:45,BATTERY,False,2,1
12,2/25/16 21:50,ASSAULT,False,3,1
15,2/25/16 13:20,OTHER OFFENSE,False,2,0
1,2/25/16 21:00,THEFT,False,1,1
12,1/31/16 9:28,OTHER OFFENSE,False,2,0
5,3/5/16 11:00,BURGLARY,False,2,0
16,2/19/16 16:30,ASSAULT,False,3,0
4,1/15/16 17:00,BURGLARY,False,2,0
3,1/17/16 12:00,DECEPTIVE PRACTICE,False,1,0
7,1/14/16 9:00,DECEPTIVE PRACTICE,False,1,0
12,2/5/16 0:00,CRIMINAL DAMAGE,False,3,1
3,2/24/16 22:00,THEFT,False,1,0
6,2/19/16 18:00,DECEPTIVE PRACTICE,False,1,0
10,3/7/16 21:00,BURGLARY,False,2,0
6,2/27/16 4:00,BATTERY,False,2,1
7,3/7/16 13:30,THEFT,False,1,0
14,3/7/16 12:00,THEFT,False,1,1
16,3/2/16 21:15,OTHER OFFENSE,False,2,0
5,1/5/16 14:00,DECEPTIVE PRACTICE,False,1,0
20,4/18/16 14:45,BATTERY,False,2,0
8,3/9/16 17:00,THEFT,False,1,1
15,3/3/16 13:00,BATTERY,False,2,1
6,3/3/16 14:33,OTHER OFFENSE,False,2,0
6,2/1/16 22:00,THEFT,False,1,0
22,2/12/16 11:00,DECEPTIVE PRACTICE,False,1,0
12,1/6/16 0:08,SEX OFFENSE,False,4,0
17,3/8/16 23:33,ROBBERY,False,1,0
18,2/7/16 12:00,DECEPTIVE PRACTICE,False,1,0
7,3/3/16 22:30,BURGLARY,False,2,0
3,2/29/16 11:00,BATTERY,False,2,1
19,3/9/16 22:15,THEFT,False,1,1
19,3/9/16 9:55,BATTERY,False,2,0
10,3/9/16 14:00,BATTERY,False,2,1
14,3/9/16 23:05,BATTERY,False,2,0
15,3/9/16 23:30,CRIMINAL DAMAGE,True,2,0
6,3/9/16 16:18,DECEPTIVE PRACTICE,False,1,0
16,3/9/16 20:00,THEFT,False,1,0
16,1/28/16 9:00,OTHER OFFENSE,False,2,0
4,3/16/16 7:00,BURGLARY,False,2,0
15,3/18/16 15:10,CRIMINAL DAMAGE,False,3,0
1,2/9/16 8:00,DECEPTIVE PRACTICE,False,1,0
2,2/16/16 10:35,DECEPTIVE PRACTICE,False,1,0
4,3/4/16 14:30,DECEPTIVE PRACTICE,False,1,0
7,4/18/16 23:00,ROBBERY,False,1,0
12,4/18/16 16:30,THEFT,False,1,1
11,3/10/16 21:00,BATTERY,False,2,1
11,3/10/16 21:25,THEFT,False,1,0
11,3/10/16 18:50,CRIMINAL DAMAGE,False,3,1
7,3/10/16 2:00,BATTERY,False,2,1
14,3/25/16 22:30,ASSAULT,False,3,0
9,4/18/16 22:35,ASSAULT,False,3,1
12,4/14/16 23:00,THEFT,False,1,1
5,3/11/16 19:05,THEFT,False,1,0
20,3/25/16 21:44,CRIMINAL DAMAGE,False,3,0
7,3/11/16 18:30,THEFT,False,1,0
7,3/24/16 3:25,BURGLARY,False,2,0
16,3/11/16 12:00,THEFT,False,1,0
12,3/11/16 1:30,THEFT,False,1,1
12,3/11/16 20:48,THEFT,False,1,1
6,3/11/16 12:00,CRIMINAL DAMAGE,False,3,1
19,3/11/16 0:17,THEFT,False,1,1
14,4/3/16 8:20,ASSAULT,False,3,0
22,3/11/16 17:50,THEFT,False,1,0
4,3/11/16 14:45,BATTERY,False,2,1
2,3/11/16 9:00,THEFT,False,1,0
14,3/11/16 20:40,BATTERY,False,2,0
6,1/21/16 1:00,CRIM SEXUAL ASSAULT,False,4,0
22,2/17/16 15:00,OTHER OFFENSE,False,2,0
1,2/10/16 9:00,DECEPTIVE PRACTICE,False,1,0
2,3/12/16 4:15,BATTERY,False,2,1
3,4/19/16 10:48,BATTERY,False,2,1
8,1/8/16 23:30,THEFT,False,1,1
16,2/18/16 10:00,CRIMINAL DAMAGE,False,3,1
19,2/13/16 9:00,DECEPTIVE PRACTICE,False,1,0
17,3/13/16 3:24,CRIMINAL DAMAGE,False,3,1
3,3/14/16 15:45,PUBLIC PEACE VIOLATION,False,3,0
3,3/14/16 13:30,BATTERY,False,2,1
16,3/14/16 15:11,OTHER OFFENSE,False,2,0
11,4/19/16 12:00,ASSAULT,False,3,1
18,3/13/16 1:30,BATTERY,False,2,0
7,3/25/16 0:00,OTHER OFFENSE,False,2,0
7,2/25/16 0:00,THEFT,False,1,0
12,3/13/16 21:30,THEFT,False,1,1
14,4/19/16 3:00,CRIM SEXUAL ASSAULT,False,4,0
16,3/13/16 9:00,DECEPTIVE PRACTICE,False,1,0
12,3/13/16 10:26,BURGLARY,False,2,0
7,3/30/16 13:40,BATTERY,False,2,1
18,3/8/16 11:00,THEFT,False,1,1
16,2/16/16 13:00,THEFT,False,1,0
5,3/2/16 19:46,DECEPTIVE PRACTICE,False,1,0
15,2/18/16 0:00,DECEPTIVE PRACTICE,False,1,0
7,3/14/16 13:16,OTHER OFFENSE,False,2,0
2,3/16/16 7:15,CRIMINAL DAMAGE,False,3,1
22,3/16/16 12:20,ASSAULT,False,3,0
5,3/16/16 16:30,ASSAULT,False,3,0
8,2/4/16 15:00,DECEPTIVE PRACTICE,False,1,0
18,3/11/16 15:25,DECEPTIVE PRACTICE,False,1,0
3,3/18/16 12:00,BATTERY,False,2,1
15,3/18/16 11:26,BURGLARY,False,2,0
2,3/18/16 18:00,BURGLARY,False,2,0
2,3/18/16 12:35,THEFT,False,1,0
10,2/15/16 17:00,DECEPTIVE PRACTICE,False,1,0
11,3/11/16 12:00,THEFT,False,1,0
19,1/4/16 18:00,NON-CRIMINAL,False,0,0
1,2/3/16 18:30,DECEPTIVE PRACTICE,False,1,0
1,2/4/16 11:19,THEFT,False,1,1
12,2/18/16 10:50,CRIMINAL DAMAGE,False,3,1
1,2/23/16 13:55,THEFT,False,1,1
3,3/19/16 21:25,ASSAULT,False,3,0
5,3/19/16 20:30,ROBBERY,False,1,0
18,3/20/16 15:15,DECEPTIVE PRACTICE,False,1,0
4,3/9/16 9:00,DECEPTIVE PRACTICE,False,1,0
15,2/3/16 15:00,OFFENSE INVOLVING CHILDREN,False,4,0
17,2/27/16 15:00,NON-CRIMINAL,False,0,0
12,3/15/16 15:09,OTHER OFFENSE,False,2,0
12,2/13/16 14:22,OFFENSE INVOLVING CHILDREN,False,4,0
5,3/1/16 12:00,DECEPTIVE PRACTICE,False,1,0
19,1/7/16 16:35,DECEPTIVE PRACTICE,False,1,0
24,4/18/16 14:15,DECEPTIVE PRACTICE,False,1,0
8,3/28/16 16:00,THEFT,False,1,1
22,3/7/16 12:00,DECEPTIVE PRACTICE,False,1,0
12,2/28/16 12:00,THEFT,False,1,1
5,3/17/16 11:00,DECEPTIVE PRACTICE,False,1,0
4,4/13/16 16:00,CRIMINAL DAMAGE,False,3,1
6,3/15/16 2:00,THEFT,False,1,0
25,2/27/16 9:00,DECEPTIVE PRACTICE,False,1,0
10,3/22/16 9:00,CRIMINAL TRESPASS,False,3,0
19,3/22/16 0:01,BURGLARY,False,2,0
10,2/3/16 16:00,THEFT,False,1,0
14,3/1/16 9:00,THEFT,False,1,1
8,1/13/16 16:00,MOTOR VEHICLE THEFT,False,2,0
10,3/13/16 15:53,BATTERY,False,2,1
14,1/9/16 9:00,DECEPTIVE PRACTICE,False,1,0
16,3/24/16 9:00,DECEPTIVE PRACTICE,False,1,0
24,1/25/16 0:01,BURGLARY,False,2,0
5,3/23/16 13:00,OTHER OFFENSE,False,2,0
6,3/23/16 15:00,OTHER OFFENSE,False,2,0
5,3/23/16 10:30,OTHER OFFENSE,False,2,0
18,3/9/16 12:00,THEFT,False,1,1
15,2/15/16 0:00,THEFT,False,1,0
22,3/20/16 13:35,HOMICIDE,False,4,0
9,2/28/16 12:00,OTHER OFFENSE,False,2,0
7,3/9/16 17:00,OTHER OFFENSE,False,2,0
6,2/26/16 8:00,DECEPTIVE PRACTICE,False,1,0
22,1/19/16 9:00,DECEPTIVE PRACTICE,False,1,0
19,3/29/16 14:05,CRIMINAL DAMAGE,False,3,1
2,3/29/16 23:40,THEFT,False,1,0
11,3/29/16 20:00,ASSAULT,False,3,1
24,3/29/16 21:20,PUBLIC PEACE VIOLATION,False,3,0
2,3/29/16 17:20,CRIMINAL DAMAGE,False,3,1
14,3/31/16 16:30,ASSAULT,False,3,0
3,3/31/16 7:30,ASSAULT,False,3,0
1,3/31/16 22:15,ROBBERY,False,1,0
25,3/19/16 13:00,THEFT,False,1,0
7,4/1/16 11:10,BATTERY,False,2,1
17,4/2/16 16:50,THEFT,True,0,0
15,4/3/16 22:30,ROBBERY,False,1,0
16,4/3/16 22:30,THEFT,False,1,0
8,4/4/16 10:30,BATTERY,False,2,1
3,4/4/16 16:15,CRIMINAL DAMAGE,False,3,1
4,2/1/16 0:01,DECEPTIVE PRACTICE,False,1,0
12,2/9/16 1:30,BURGLARY,False,2,0
6,1/4/16 9:00,BURGLARY,False,2,0
17,4/5/16 7:36,ASSAULT,True,2,0
16,4/6/16 2:00,DECEPTIVE PRACTICE,False,1,0
16,4/6/16 15:00,OFFENSE INVOLVING CHILDREN,False,4,0
11,4/7/16 16:35,CRIMINAL DAMAGE,False,3,1
11,4/7/16 10:00,CRIMINAL DAMAGE,False,3,1
22,3/16/16 0:01,DECEPTIVE PRACTICE,False,1,0
16,3/7/16 9:00,DECEPTIVE PRACTICE,False,1,0
9,1/12/16 0:01,DECEPTIVE PRACTICE,False,1,0
16,1/24/16 2:30,CRIM SEXUAL ASSAULT,False,4,0
19,3/3/16 4:00,THEFT,False,1,1
19,3/8/16 22:00,OTHER OFFENSE,False,2,0
